#chrom	chromStart	chromEnd	start	end	gene	plusminus65bpexonlength	exonlength	averagemappabilityl250m5	exonmappbelow1l250m51yes0no	positionsmappbelow1l250m5	percpositionsmappbelow1l250m5	maxcontigousbasesl250m5
chr5	216779	217029	216844	216964	CCDC127	251	121	0.5	True	251	1	251
chr5	251042	251283	251107	251218	SDHA	242	112	0.401170661	True	220	0.9091	99
chr5	254443	254686	254508	254621	SDHA	244	114	0.357240246	True	244	1	244
chr5	272761	272952	272826	272887	PDCD6	192	62	0.544270833	True	175	0.9115	154
chr5	304227	304401	304292	304336	PDCD6	175	45	0.5	True	175	1	175
chr5	304270	304401	304335	304336	AHRR	132	2	0.5	True	132	1	132
chr5	801157	801344	801222	801279	ZDHHC11	188	58	0.5	True	188	1	188
chr5	833823	833987	833888	833922	ZDHHC11	165	35	0.545454545	True	150	0.9091	122
chr5	843650	843904	843715	843839	ZDHHC11	255	125	0.543137255	True	233	0.9137	136
chr5	847564	847795	847629	847730	ZDHHC11	232	102	0.502155172	True	231	0.9957	184
chr5	878405	878667	878470	878602	BRD9	263	133	0.543726236	True	240	0.9125	240
chr5	879844	880069	879909	880004	BRD9	226	96	0.5	True	226	1	226
chr5	21975135	21975559	21975200	21975494	CDH12	425	295	0.285254793	True	404	0.9506	357
chr5	23526277	23527947	23526342	23527882	PRDM9	1671	1541	0.658258462	True	917	0.5488	323
chr5	49698055	49698218	49698120	49698153	EMB	164	34	0.418699024	True	164	1	164
chr5	68830456	68830731	68830521	68830666	OCLN	276	146	0.518115942	True	266	0.9638	263
chr5	68840666	68841011	68840731	68840946	OCLN	346	216	0.5	True	346	1	346
chr5	68843692	68843993	68843757	68843928	OCLN	302	172	0.5	True	302	1	302
chr5	68847306	68847477	68847371	68847412	OCLN	172	42	0.5	True	172	1	172
chr5	68849332	68849563	68849397	68849498	OCLN	232	102	0.538793103	True	214	0.9224	122
chr5	68860895	68861080	68860960	68861015	GTF2H2C	186	56	0.333333	True	186	1	186
chr5	68861893	68862100	68861958	68862035	GTF2H2C	208	78	0.347756106	True	208	1	208
chr5	68862351	68862517	68862416	68862452	GTF2H2C	167	37	0.333333	True	167	1	167
chr5	68862729	68862945	68862794	68862880	GTF2H2C	217	87	0.333333	True	217	1	217
chr5	68863489	68863669	68863554	68863604	GTF2H2C	181	51	0.333333	True	181	1	181
chr5	68863915	68864099	68863980	68864034	GTF2H2C	185	55	0.354954665	True	185	1	185
chr5	68868207	68868442	68868272	68868377	GTF2H2C	236	106	0.386299208	True	236	1	236
chr5	68874474	68874694	68874539	68874629	GTF2H2C	221	91	0.333333	True	221	1	221
chr5	68874783	68875000	68874848	68874935	GTF2H2C	218	88	0.333333	True	218	1	218
chr5	68875519	68875756	68875584	68875691	GTF2H2C	238	108	0.358543134	True	238	1	238
chr5	68878128	68878321	68878193	68878256	GTF2H2C	194	64	0.333333	True	194	1	194
chr5	68881356	68881589	68881421	68881524	GTF2H2C	234	104	0.333333	True	234	1	234
chr5	68882016	68882248	68882081	68882183	GTF2H2C	233	103	0.333333	True	233	1	233
chr5	68886090	68886259	68886155	68886194	GTF2H2C	170	40	0.333333	True	170	1	170
chr5	68887841	68888090	68887906	68888025	GTF2H2C	250	120	0.333333	True	250	1	250
chr5	69321214	69321350	69321279	69321285	SERF1A	137	7	0.5	True	137	1	137
chr5	69321214	69321350	69321279	69321285	SERF1B	137	7	0.5	True	137	1	137
chr5	69322169	69322407	69322234	69322342	SERF1A	239	109	0.5	True	239	1	239
chr5	69322169	69322407	69322234	69322342	SERF1B	239	109	0.5	True	239	1	239
chr5	69328077	69328279	69328142	69328214	SERF1A	203	73	0.5	True	203	1	203
chr5	69328077	69328279	69328142	69328214	SERF1B	203	73	0.5	True	203	1	203
chr5	69337286	69337632	69337351	69337567	SERF1A	347	217	0.5	True	347	1	347
chr5	69337286	69337632	69337351	69337567	SERF1B	347	217	0.5	True	347	1	347
chr5	69345448	69345658	69345513	69345593	SMN1	211	81	0.5	True	211	1	211
chr5	69345448	69345658	69345513	69345593	SMN2	211	81	0.5	True	211	1	211
chr5	69359177	69359378	69359242	69359313	SMN1	202	72	0.5	True	202	1	202
chr5	69359177	69359378	69359242	69359313	SMN2	202	72	0.5	True	202	1	202
chr5	69361727	69361976	69361792	69361911	SMN1	250	120	0.5	True	250	1	250
chr5	69361727	69361976	69361792	69361911	SMN2	250	120	0.5	True	250	1	250
chr5	69362696	69363026	69362761	69362961	SMN1	331	201	0.5	True	331	1	331
chr5	69362696	69363026	69362761	69362961	SMN2	331	201	0.5	True	331	1	331
chr5	69363056	69363338	69363121	69363273	SMN1	283	153	0.5	True	283	1	283
chr5	69363056	69363338	69363121	69363273	SMN2	283	153	0.5	True	283	1	283
chr5	69364997	69365222	69365062	69365157	SMN1	226	96	0.5	True	226	1	226
chr5	69364997	69365222	69365062	69365157	SMN2	226	96	0.5	True	226	1	226
chr5	69366403	69366643	69366468	69366578	SMN1	241	111	0.5	True	241	1	241
chr5	69366403	69366643	69366468	69366578	SMN2	241	111	0.5	True	241	1	241
chr5	69372283	69372463	69372348	69372398	SMN1	181	51	0.5	True	181	1	181
chr5	69372283	69372463	69372348	69372398	SMN2	181	51	0.5	True	181	1	181
chr5	69372781	69372925	69372846	69372860	SMN2	145	15	0.5	True	145	1	145
chr5	70196632	70196768	70196697	70196703	SERF1A	137	7	0.5	True	137	1	137
chr5	70196632	70196768	70196697	70196703	SERF1B	137	7	0.5	True	137	1	137
chr5	70197587	70197825	70197652	70197760	SERF1A	239	109	0.5	True	239	1	239
chr5	70197587	70197825	70197652	70197760	SERF1B	239	109	0.5	True	239	1	239
chr5	70203496	70203698	70203561	70203633	SERF1A	203	73	0.5	True	203	1	203
chr5	70203496	70203698	70203561	70203633	SERF1B	203	73	0.5	True	203	1	203
chr5	70212703	70213049	70212768	70212984	SERF1A	347	217	0.5	True	347	1	347
chr5	70212703	70213049	70212768	70212984	SERF1B	347	217	0.5	True	347	1	347
chr5	70220866	70221076	70220931	70221011	SMN1	211	81	0.5	True	211	1	211
chr5	70220866	70221076	70220931	70221011	SMN2	211	81	0.5	True	211	1	211
chr5	70234601	70234802	70234666	70234737	SMN1	202	72	0.5	True	202	1	202
chr5	70234601	70234802	70234666	70234737	SMN2	202	72	0.5	True	202	1	202
chr5	70237151	70237400	70237216	70237335	SMN1	250	120	0.5	True	250	1	250
chr5	70237151	70237400	70237216	70237335	SMN2	250	120	0.5	True	250	1	250
chr5	70238120	70238450	70238185	70238385	SMN1	331	201	0.5	True	331	1	331
chr5	70238120	70238450	70238185	70238385	SMN2	331	201	0.5	True	331	1	331
chr5	70238480	70238762	70238545	70238697	SMN1	283	153	0.5	True	283	1	283
chr5	70238480	70238762	70238545	70238697	SMN2	283	153	0.5	True	283	1	283
chr5	70240420	70240645	70240485	70240580	SMN1	226	96	0.5	True	226	1	226
chr5	70240420	70240645	70240485	70240580	SMN2	226	96	0.5	True	226	1	226
chr5	70241828	70242068	70241893	70242003	SMN1	241	111	0.5	True	241	1	241
chr5	70241828	70242068	70241893	70242003	SMN2	241	111	0.5	True	241	1	241
chr5	70247703	70247883	70247768	70247818	SMN1	181	51	0.5	True	181	1	181
chr5	70247703	70247883	70247768	70247818	SMN2	181	51	0.5	True	181	1	181
chr5	70248201	70248345	70248266	70248280	SMN2	145	15	0.5	True	145	1	145
chr5	70265866	70266360	70265931	70266295	NAIP	495	365	0.5	True	495	1	495
chr5	70269891	70270185	70269956	70270120	NAIP	295	165	0.5	True	295	1	295
chr5	70271922	70272138	70271987	70272073	NAIP	217	87	0.5	True	217	1	217
chr5	70272668	70272950	70272733	70272885	NAIP	283	153	0.5	True	283	1	283
chr5	70275631	70275928	70275696	70275863	NAIP	298	168	0.333333	True	298	1	298
chr5	70279537	70281778	70279602	70281713	NAIP	2242	2112	0.333333	True	2242	1	2242
chr5	70282507	70282694	70282572	70282629	NAIP	188	58	0.333333	True	188	1	188
chr5	70283555	70283766	70283620	70283701	NAIP	212	82	0.333333	True	212	1	212
chr5	70294486	70294715	70294551	70294650	NAIP	230	100	0.2	True	230	1	230
chr5	70297460	70297709	70297525	70297644	NAIP	250	120	0.2	True	250	1	250
chr5	70297854	70298035	70297919	70297970	NAIP	182	52	0.214102544	True	182	1	182
chr5	70299538	70299749	70299603	70299684	NAIP	212	82	0.2	True	212	1	212
chr5	70316421	70316676	70316486	70316611	NAIP	256	126	0.333333	True	256	1	256
chr5	70320080	70320265	70320145	70320200	NAIP	186	56	0.333333	True	186	1	186
chr5	70331439	70331688	70331504	70331623	GTF2H2	250	120	0.333333	True	250	1	250
chr5	70333269	70333438	70333334	70333373	GTF2H2	170	40	0.333333	True	170	1	170
chr5	70337284	70337516	70337349	70337451	GTF2H2	233	103	0.333333	True	233	1	233
chr5	70337943	70338176	70338008	70338111	GTF2H2	234	104	0.333333	True	234	1	234
chr5	70341206	70341399	70341271	70341334	GTF2H2	194	64	0.348796948	True	194	1	194
chr5	70343768	70344005	70343833	70343940	GTF2H2	238	108	0.397758819	True	219	0.9202	216
chr5	70344524	70344741	70344589	70344676	GTF2H2	218	88	0.333333	True	218	1	218
chr5	70344830	70345050	70344895	70344985	GTF2H2	221	91	0.333333	True	221	1	221
chr5	70351114	70351349	70351179	70351284	GTF2H2	236	106	0.389830242	True	225	0.9534	225
chr5	70355452	70355636	70355517	70355571	GTF2H2	185	55	0.333333	True	185	1	185
chr5	70355882	70356062	70355947	70355997	GTF2H2	181	51	0.350828431	True	181	1	181
chr5	70356606	70356822	70356671	70356757	GTF2H2	217	87	0.333333	True	217	1	217
chr5	70357034	70357200	70357099	70357135	GTF2H2	167	37	0.34331306	True	167	1	167
chr5	70357450	70357657	70357515	70357592	GTF2H2	208	78	0.333333	True	208	1	208
chr5	70358470	70358655	70358535	70358590	GTF2H2	186	56	0.333333	True	186	1	186
chr5	140050813	140051400	140050878	140051335	DND1	588	458	0.715702859	True	282	0.4796	282
chr5	140207612	140210153	140207677	140210088	PCDHA6	2542	2412	0.818727843	True	877	0.345	293
chr5	140213904	140216403	140213969	140216338	PCDHA7	2500	2370	0.862913332	True	677	0.2708	625
chr5	140220842	140223416	140220907	140223351	PCDHA8	2575	2445	0.82050824	True	867	0.3367	296
chr5	140228016	140230674	140228081	140230609	PCDHA9	2659	2529	0.839826996	True	831	0.3125	620
chr5	140474310	140476836	140474375	140476771	PCDHB2	2527	2397	0.69513842	True	937	0.3708	380
chr5	140480169	140482689	140480234	140482624	PCDHB3	2521	2391	0.701001118	True	923	0.3661	864
chr5	140501516	140504033	140501581	140503968	PCDHB4	2518	2388	0.72068107	True	809	0.3213	804
chr5	140514952	140517469	140515017	140517404	PCDHB5	2518	2388	0.755598624	True	714	0.2836	520
chr5	140529774	140532288	140529839	140532223	PCDHB6	2515	2385	0.761372673	True	706	0.2807	581
chr5	140552352	140554863	140552417	140554798	PCDHB7	2512	2382	0.828779414	True	497	0.1979	289
chr5	140557551	140560086	140557616	140560021	PCDHB8	2536	2406	0.704405153	True	1128	0.4448	421
chr5	140562070	140564530	140562135	140564465	PCDHB16	2461	2331	0.816291192	True	515	0.2093	430
chr5	140566828	140569350	140566893	140569285	PCDHB9	2523	2393	0.672027998	True	1071	0.4245	666
chr5	140572061	140574593	140572126	140574528	PCDHB10	2533	2403	0.708718298	True	1041	0.411	769
chr5	140579283	140581806	140579348	140581741	PCDHB11	2524	2394	0.802303626	True	557	0.2207	511
chr5	140588415	140590932	140588480	140590867	PCDHB12	2518	2388	0.766799396	True	659	0.2617	518
chr5	140593631	140596157	140593696	140596092	PCDHB13	2527	2397	0.698189481	True	1168	0.4622	485
chr5	140603013	140605539	140603078	140605474	PCDHB14	2527	2397	0.791295783	True	603	0.2386	536
chr5	140625082	140627575	140625147	140627510	PCDHB15	2494	2364	0.825509935	True	532	0.2133	270
chr5	140710187	140712788	140710252	140712723	PCDHGA1	2602	2472	0.877830471	True	454	0.1745	313
chr5	140718474	140721075	140718539	140721010	PCDHGA2	2602	2472	0.905467409	True	318	0.1222	318
chr5	140723536	140726155	140723601	140726090	PCDHGA3	2620	2490	0.864075634	True	501	0.1912	363
chr5	140753586	140756172	140753651	140756107	PCDHGA6	2587	2457	0.885997747	True	410	0.1585	269
chr5	140767387	140769928	140767452	140769863	PCDHGB4	2542	2412	0.944138474	True	284	0.1117	284
chr5	140777630	140780216	140777695	140780151	PCDHGB5	2587	2457	0.945110166	True	284	0.1098	284
chr5	140792678	140795360	140792743	140795295	PCDHGA10	2683	2553	0.912787751	True	393	0.1465	266
chr5	140810262	140812854	140810327	140812789	PCDHGA12	2593	2463	0.907591796	True	382	0.1473	281
chr5	175387989	175388219	175388054	175388154	THOC3	231	101	0.5	True	222	1	222
chr5	175388211	175388502	175388276	175388437	THOC3	292	162	0.532534247	True	273	0.9349	256
chr5	175391889	175392223	175391954	175392158	THOC3	335	205	0.532835821	True	313	0.9343	299
chr5	175394049	175394335	175394114	175394270	THOC3	287	157	0.5	True	287	1	287
chr5	175394880	175395276	175394945	175395211	THOC3	397	267	0.539042821	True	366	0.9219	164
chr5	175516457	175516589	175516522	175516524	FAM153B	133	3	0.333333	True	133	1	133
chr5	175517308	175517462	175517373	175517397	FAM153B	155	25	0.32849431	True	155	1	155
chr5	175520133	175520342	175520198	175520277	FAM153B	210	80	0.348412395	True	210	1	210
chr5	175520682	175520836	175520747	175520771	FAM153B	155	25	0.243118219	True	155	1	155
chr5	175523762	175523968	175523827	175523903	FAM153B	207	77	0.5	True	207	1	207
chr5	175524293	175524447	175524358	175524382	FAM153B	155	25	0.5	True	155	1	155
chr5	175525426	175525626	175525491	175525561	FAM153B	201	71	0.5	True	201	1	201
chr5	175527985	175528185	175528050	175528120	FAM153B	201	71	0.356225711	True	201	1	201
chr5	175530694	175530848	175530759	175530783	FAM153B	155	25	0.318387077	True	142	0.9161	142
chr5	175532997	175533197	175533062	175533132	FAM153B	201	71	0.268580592	True	201	1	201
chr5	175535543	175535743	175535608	175535678	FAM153B	201	71	0.227701622	True	201	1	201
chr5	175536045	175536205	175536110	175536140	FAM153B	161	31	0.247515447	True	161	1	161
chr5	175540279	175540446	175540344	175540381	FAM153B	168	38	0.333333	True	168	1	168
chr5	175540738	175540935	175540803	175540870	FAM153B	198	68	0.333333	True	156	1	156
chr5	175540894	175541117	175540959	175541052	FAM153B	224	94	0.333333	True	224	1	224
chr5	175665447	175665705	175665512	175665640	SIMC1	259	129	0.534749035	True	241	0.9305	183
chr5	175723189	175723388	175723254	175723323	SIMC1	200	70	0.55	True	180	0.9	179
chr5	177151049	177151272	177151114	177151207	FAM153A	224	94	0.349816549	True	182	1	182
chr5	177151231	177151428	177151296	177151363	FAM153A	198	68	0.372053616	True	198	1	198
chr5	177151720	177151887	177151785	177151822	FAM153A	168	38	0.326388583	True	168	1	168
chr5	177155959	177156119	177156024	177156054	FAM153A	161	31	0.318012354	True	161	1	161
chr5	177156421	177156621	177156486	177156556	FAM153A	201	71	0.187930308	True	201	1	201
chr5	177158966	177159166	177159031	177159101	FAM153A	201	71	0.172922045	True	201	1	201
chr5	177161316	177161470	177161381	177161405	FAM153A	155	25	0.419569865	True	155	1	155
chr5	177161799	177161999	177161864	177161934	FAM153A	201	71	0.471807537	True	182	0.9055	108
chr5	177163978	177164178	177164043	177164113	FAM153A	201	71	0.343485741	True	195	0.9701	134
chr5	177166536	177166736	177166601	177166671	FAM153A	201	71	0.5	True	201	1	201
chr5	177167713	177167867	177167778	177167802	FAM153A	155	25	0.5	True	155	1	155
chr5	177168192	177168398	177168257	177168333	FAM153A	207	77	0.5	True	207	1	207
chr5	177171330	177171484	177171395	177171419	FAM153A	155	25	0.338924542	True	155	1	155
chr5	177171824	177172033	177171889	177171968	FAM153A	210	80	0.298571214	True	210	1	210
chr5	177175577	177175709	177175642	177175644	FAM153A	133	3	0.333333	True	133	1	133
chr5	178155926	178156088	178155991	178156023	ZNF354A	163	33	0.5	True	163	1	163
chr5	180375290	180375440	180375355	180375375	BTNL8	151	21	0.5	True	151	1	151
chr5	180375855	180376011	180375920	180375946	BTNL8	157	27	0.547770701	True	142	0.9045	123
chr5	180430791	180430941	180430856	180430876	BTNL3	151	21	0.5	True	151	1	151
chr5	180431352	180431508	180431417	180431443	BTNL3	157	27	0.547770701	True	142	0.9045	123
chr5	180794223	180795291	180794288	180795226	OR4F16	1069	939	0.100718107	True	1069	1	1069
chr5	180794223	180795291	180794288	180795226	OR4F29	1069	939	0.100718107	True	1069	1	1069
chr5	180794223	180795291	180794288	180795226	OR4F3	1069	939	0.100718107	True	1069	1	1069
chr6	3154032	3155222	3154097	3155157	TUBB2A	1191	1061	0.57010903	True	852	0.7154	512
chr6	3156213	3156451	3156278	3156386	TUBB2A	239	109	0.541841004	True	219	0.9163	219
chr6	3224920	3226110	3224985	3226045	TUBB2B	1191	1061	0.567310262	True	859	0.7212	859
chr6	26368346	26368560	26368411	26368495	BTN3A2	215	85	0.5	True	215	1	215
chr6	26368728	26369205	26368793	26369140	BTN3A2	478	348	0.450836607	True	423	0.8849	423
chr6	26406072	26406549	26406137	26406484	BTN3A1	478	348	0.448744556	True	425	0.8891	425
chr6	26443738	26443952	26443803	26443887	BTN3A3	215	85	0.5	True	215	1	215
chr6	26444120	26444597	26444185	26444532	BTN3A3	478	348	0.573221544	True	306	0.6402	250
chr6	26637508	26638846	26637573	26638781	ZNF322	1339	1209	0.544062733	True	1221	0.9119	1221
chr6	27782067	27782583	27782132	27782518	HIST1H2AJ	517	387	0.681818182	True	329	0.6364	329
chr6	27798929	27799370	27798994	27799305	HIST1H4K	442	312	0.558823529	True	390	0.8824	368
chr6	30691052	30692239	30691117	30692174	TUBB	1188	1058	0.672418591	True	731	0.6153	357
chr6	31783469	31785524	31783534	31785459	HSPA1A	2056	1926	0.57733463	True	1738	0.8453	1738
chr6	31795663	31797718	31795728	31797653	HSPA1B	2056	1926	0.57709144	True	1739	0.8458	1739
chr6	31948366	31948643	31948431	31948578	STK19	278	148	0.5	True	278	1	278
chr6	31948716	31948891	31948781	31948826	STK19	176	46	0.5	True	176	1	176
chr6	31949820	31950014	31949885	31949949	C4A	195	65	0.5	True	195	1	195
chr6	31949820	31950014	31949885	31949949	C4B	195	65	0.5	True	195	1	195
chr6	31950017	31950345	31950082	31950280	C4A	329	199	0.5	True	329	1	329
chr6	31950017	31950345	31950082	31950280	C4B	329	199	0.5	True	329	1	329
chr6	31950430	31950761	31950495	31950696	C4A	332	202	0.5	True	332	1	332
chr6	31950430	31950761	31950495	31950696	C4B	332	202	0.5	True	332	1	332
chr6	31950841	31951041	31950906	31950976	C4A	201	71	0.5	True	149	1	149
chr6	31950841	31951041	31950906	31950976	C4B	201	71	0.5	True	149	1	149
chr6	31950990	31951208	31951055	31951143	C4A	219	89	0.5	True	219	1	219
chr6	31950990	31951208	31951055	31951143	C4B	219	89	0.5	True	219	1	219
chr6	31951297	31951509	31951362	31951444	C4A	213	83	0.5	True	213	1	213
chr6	31951297	31951509	31951362	31951444	C4B	213	83	0.5	True	213	1	213
chr6	31951550	31951776	31951615	31951711	C4A	227	97	0.5	True	227	1	227
chr6	31951550	31951776	31951615	31951711	C4B	227	97	0.5	True	227	1	227
chr6	31951785	31952020	31951850	31951955	C4A	236	106	0.5	True	203	1	203
chr6	31951785	31952020	31951850	31951955	C4B	236	106	0.5	True	203	1	203
chr6	31951988	31952250	31952053	31952185	C4A	263	133	0.5	True	263	1	263
chr6	31951988	31952250	31952053	31952185	C4B	263	133	0.5	True	263	1	263
chr6	31958904	31959149	31958969	31959084	C4A	246	116	0.5	True	215	1	215
chr6	31958904	31959149	31958969	31959084	C4B	246	116	0.5	True	215	1	215
chr6	31959119	31959428	31959184	31959363	C4A	310	180	0.5	True	310	1	310
chr6	31959119	31959428	31959184	31959363	C4B	310	180	0.5	True	310	1	310
chr6	31959444	31959756	31959509	31959691	C4A	313	183	0.5	True	313	1	313
chr6	31959444	31959756	31959509	31959691	C4B	313	183	0.5	True	313	1	313
chr6	31959759	31960074	31959824	31960009	C4A	316	186	0.5	True	316	1	316
chr6	31959759	31960074	31959824	31960009	C4B	316	186	0.5	True	316	1	316
chr6	31960098	31960386	31960163	31960321	C4A	289	159	0.5	True	289	1	289
chr6	31960098	31960386	31960163	31960321	C4B	289	159	0.5	True	289	1	289
chr6	31960508	31960764	31960573	31960699	C4A	257	127	0.5	True	257	1	257
chr6	31960508	31960764	31960573	31960699	C4B	257	127	0.5	True	257	1	257
chr6	31960802	31961006	31960867	31960941	C4A	205	75	0.5	True	205	1	205
chr6	31960802	31961006	31960867	31960941	C4B	205	75	0.5	True	205	1	205
chr6	31961137	31961464	31961202	31961399	C4A	328	198	0.5	True	289	1	289
chr6	31961137	31961464	31961202	31961399	C4B	328	198	0.5	True	289	1	289
chr6	31961426	31961667	31961491	31961602	C4A	242	112	0.5	True	202	1	202
chr6	31961426	31961667	31961491	31961602	C4B	242	112	0.5	True	202	1	202
