#chrom	chromStart	chromEnd
chr5	21478902	21478903
chr5	21495859	21495860
chr5	21512271	21512272
chr5	21651040	21651041
chr5	21942442	21942443
chr5	22698827	22698828
chr5	23677449	23677450
chr5	23677459	23677460
chr5	23677467	23677468
chr5	24013155	24013156
chr5	24504616	24504617
chr5	24554581	24554582
chr5	24554582	24554583
chr5	24560320	24560321
chr5	24958546	24958547
chr5	25028968	25028969
chr5	25097742	25097743
chr5	25767017	25767018
chr5	25901410	25901411
chr5	25957487	25957488
chr5	26058790	26058791
chr5	26333123	26333124
chr5	26883149	26883150
chr5	27377754	27377755
chr5	27636500	27636501
chr5	28238083	28238084
chr5	28292211	28292212
chr5	28442755	28442756
chr5	28501186	28501187
chr5	28501194	28501195
chr5	28619340	28619341
chr5	28619343	28619344
chr5	28619346	28619347
chr5	28661719	28661720
chr5	29380176	29380177
chr5	29380178	29380179
chr5	29380179	29380180
chr5	29433947	29433948
chr5	29731857	29731858
chr5	29784275	29784276
chr5	29784341	29784342
chr5	29786208	29786209
chr5	29837300	29837301
chr5	30014440	30014441
chr5	30358885	30358886
chr5	30358889	30358890
chr5	30971399	30971400
chr5	31203351	31203352
chr5	31389710	31389711
chr5	31389727	31389728
chr5	31891232	31891233
chr5	31891233	31891234
chr5	31891238	31891239
chr5	32215927	32215928
chr5	32341897	32341898
chr5	32345843	32345844
chr5	32345844	32345845
chr5	32345846	32345847
chr5	32345851	32345852
chr5	32345852	32345853
chr5	32855977	32855978
chr5	33836059	33836060
chr5	33914624	33914625
chr5	34163583	34163584
chr5	34520636	34520637
chr5	34520638	34520639
chr5	34520640	34520641
chr5	34520642	34520643
chr5	34520644	34520645
chr5	34520646	34520647
chr5	35751174	35751175
chr5	36277543	36277544
chr5	36488796	36488797
chr5	37033806	37033807
chr5	37365812	37365813
chr5	38098293	38098294
chr5	38759898	38759899
chr5	38990875	38990876
chr5	39359197	39359198
chr5	39359199	39359200
chr5	39359201	39359202
chr5	39445049	39445050
chr5	39445064	39445065
chr5	39447644	39447645
chr5	39611041	39611042
chr5	39963839	39963840
chr5	40332629	40332630
chr5	40785923	40785924
chr5	40965741	40965742
chr5	41005515	41005516
chr5	41005524	41005525
chr5	41665176	41665177
chr5	41859988	41859989
chr5	41859991	41859992
chr5	41859992	41859993
chr5	42465405	42465406
chr5	42967514	42967515
chr5	43122347	43122348
chr5	43199305	43199306
chr5	43199307	43199308
chr5	43199309	43199310
chr5	43199311	43199312
chr5	44162512	44162513
chr5	44349572	44349573
chr5	44349573	44349574
chr5	45376345	45376346
chr5	49413969	49413970
chr5	50035561	50035562
chr5	50716350	50716351
chr5	51358773	51358774
chr5	51401705	51401706
chr5	51404231	51404232
chr5	51404234	51404235
chr5	51487856	51487857
chr5	51487858	51487859
chr5	51487860	51487861
chr5	51521214	51521215
chr5	52207791	52207792
chr5	52979691	52979692
chr5	53206462	53206463
chr5	53206463	53206464
chr5	53943873	53943874
chr5	54094660	54094661
chr5	54288371	54288372
chr5	54740567	54740568
chr5	54973750	54973751
chr5	55163007	55163008
chr5	55163008	55163009
chr5	55326999	55327000
chr5	55327019	55327020
chr5	55469404	55469405
chr5	56104376	56104377
chr5	56104378	56104379
chr5	56145180	56145181
chr5	56507400	56507401
chr5	56660636	56660637
chr5	57061614	57061615
chr5	57384302	57384303
chr5	57620087	57620088
chr5	57646025	57646026
chr5	57646035	57646036
chr5	57646046	57646047
chr5	57894051	57894052
chr5	58093189	58093190
chr5	58093191	58093192
chr5	58093193	58093194
chr5	58233033	58233034
chr5	58233040	58233041
chr5	58375658	58375659
chr5	58477367	58477368
chr5	58485069	58485070
chr5	58947086	58947087
chr5	58964629	58964630
chr5	59279866	59279867
chr5	59768945	59768946
chr5	60279169	60279170
chr5	60402868	60402869
chr5	60439782	60439783
chr5	60801425	60801426
chr5	60956391	60956392
chr5	61300521	61300522
chr5	61449400	61449401
chr5	61731034	61731035
chr5	61855767	61855768
chr5	61894310	61894311
chr5	61894314	61894315
chr5	61894318	61894319
chr5	62505425	62505426
chr5	64236652	64236653
chr5	64300733	64300734
chr5	64939644	64939645
chr5	65070558	65070559
chr5	65260796	65260797
chr5	65314294	65314295
chr5	65314295	65314296
chr5	65314296	65314297
chr5	65314297	65314298
chr5	65314298	65314299
chr5	65314299	65314300
chr5	65314303	65314304
chr5	65314304	65314305
chr5	66206568	66206569
chr5	67597215	67597216
chr5	68342145	68342146
chr5	68342146	68342147
chr5	68362746	68362747
chr5	68499846	68499847
chr5	68548320	68548321
chr5	68557312	68557313
chr5	68759395	68759396
chr5	68759396	68759397
chr5	69332453	69332454
chr5	69418523	69418524
chr5	69479292	69479293
chr5	70716884	70716885
chr5	70802646	70802647
chr5	70890716	70890717
chr5	70970802	70970803
chr5	74024572	74024573
chr5	74114623	74114624
chr5	74114625	74114626
chr5	74223083	74223084
chr5	74223085	74223086
chr5	74223111	74223112
chr5	74933063	74933064
chr5	75478854	75478855
chr5	75478856	75478857
chr5	75550054	75550055
chr5	75673780	75673781
chr5	75673782	75673783
chr5	75915337	75915338
chr5	76062483	76062484
chr5	76337604	76337605
chr5	76371768	76371769
chr5	76605766	76605767
chr5	76692850	76692851
chr5	77518848	77518849
chr5	77611771	77611772
chr5	77678641	77678642
chr5	78231750	78231751
chr5	78346093	78346094
chr5	78433056	78433057
chr5	78468521	78468522
chr5	78614583	78614584
chr5	78614591	78614592
chr5	78834102	78834103
chr5	79038583	79038584
chr5	79121680	79121681
chr5	79912870	79912871
chr5	80058594	80058595
chr5	80101409	80101410
chr5	80241051	80241052
chr5	80357815	80357816
chr5	81744853	81744854
chr5	81762152	81762153
chr5	82063003	82063004
chr5	82204672	82204673
chr5	83486398	83486399
chr5	83486400	83486401
chr5	83636355	83636356
chr5	84159962	84159963
chr5	84512911	84512912
chr5	84664029	84664030
chr5	84767142	84767143
chr5	84823859	84823860
chr5	85205132	85205133
chr5	85205133	85205134
chr5	85205134	85205135
chr5	85205135	85205136
chr5	85288770	85288771
chr5	85677348	85677349
chr5	85764016	85764017
chr5	85852296	85852297
chr5	86315288	86315289
chr5	88371155	88371156
chr5	89011421	89011422
chr5	89114764	89114765
chr5	89114766	89114767
chr5	89114768	89114769
chr5	89114770	89114771
chr5	89114772	89114773
chr5	89114774	89114775
chr5	89114776	89114777
chr5	89114778	89114779
chr5	89114780	89114781
chr5	89114782	89114783
chr5	89114784	89114785
chr5	89114786	89114787
chr5	91378437	91378438
chr5	91409769	91409770
chr5	91810544	91810545
chr5	91810546	91810547
chr5	91940933	91940934
chr5	92053172	92053173
chr5	93944155	93944156
chr5	94289872	94289873
chr5	94695180	94695181
chr5	94695185	94695186
chr5	94695205	94695206
chr5	95217212	95217213
chr5	95952447	95952448
chr5	96325042	96325043
chr5	96325044	96325045
chr5	96325048	96325049
chr5	96325056	96325057
chr5	96416302	96416303
chr5	96494868	96494869
chr5	96515831	96515832
chr5	96625675	96625676
chr5	96692842	96692843
chr5	97091199	97091200
chr5	97159772	97159773
chr5	97159775	97159776
chr5	97271438	97271439
chr5	97287088	97287089
chr5	97442984	97442985
chr5	97454310	97454311
chr5	97523233	97523234
chr5	97523249	97523250
chr5	97523292	97523293
chr5	97523296	97523297
chr5	97607325	97607326
chr5	97998572	97998573
chr5	99829051	99829052
chr5	100261214	100261215
chr5	100422986	100422987
chr5	100582010	100582011
chr5	101271532	101271533
chr5	101399171	101399172
chr5	102089117	102089118
chr5	102573146	102573147
chr5	103485868	103485869
chr5	103837906	103837907
chr5	104171107	104171108
chr5	104203488	104203489
chr5	104203493	104203494
chr5	104203494	104203495
chr5	104203496	104203497
chr5	104203498	104203499
chr5	104203500	104203501
chr5	104705570	104705571
chr5	105269829	105269830
chr5	105700242	105700243
chr5	106033170	106033171
chr5	106040580	106040581
chr5	106045033	106045034
chr5	106232058	106232059
chr5	106232060	106232061
chr5	107162952	107162953
chr5	107345004	107345005
chr5	107726257	107726258
chr5	108039709	108039710
chr5	108623400	108623401
chr5	109609001	109609002
chr5	109753318	109753319
chr5	109860059	109860060
chr5	110476227	110476228
chr5	110518263	110518264
chr5	110609415	110609416
chr5	110730924	110730925
chr5	110942504	110942505
chr5	111373884	111373885
chr5	111421425	111421426
chr5	111681464	111681465
chr5	112086164	112086165
chr5	112243781	112243782
chr5	112320382	112320383
chr5	112502418	112502419
chr5	112669526	112669527
chr5	112968284	112968285
chr5	113577504	113577505
chr5	113624182	113624183
chr5	113651155	113651156
chr5	113954203	113954204
chr5	114280332	114280333
chr5	114883611	114883612
chr5	114883670	114883671
chr5	114968334	114968335
chr5	114978325	114978326
chr5	115728026	115728027
chr5	115728040	115728041
chr5	116079233	116079234
chr5	116119908	116119909
chr5	116217526	116217527
chr5	116217570	116217571
chr5	117449153	117449154
chr5	117584388	117584389
chr5	117701738	117701739
chr5	117874495	117874496
chr5	118417722	118417723
chr5	118417724	118417725
chr5	119118313	119118314
chr5	119230666	119230667
chr5	119299415	119299416
chr5	119369673	119369674
chr5	119384021	119384022
chr5	119384068	119384069
chr5	119384069	119384070
chr5	120111489	120111490
chr5	120226577	120226578
chr5	120935387	120935388
chr5	120935389	120935390
chr5	122104138	122104139
chr5	122125156	122125157
chr5	122125163	122125164
chr5	122286971	122286972
chr5	122447396	122447397
chr5	122643589	122643590
chr5	123167674	123167675
chr5	123167675	123167676
chr5	123430026	123430027
chr5	123512024	123512025
chr5	123512026	123512027
chr5	124025178	124025179
chr5	124531866	124531867
chr5	124712439	124712440
chr5	124755820	124755821
chr5	124925449	124925450
chr5	124944464	124944465
chr5	125860807	125860808
chr5	126036043	126036044
chr5	126036047	126036048
chr5	126036051	126036052
chr5	126121412	126121413
chr5	126136645	126136646
chr5	126136649	126136650
chr5	127055215	127055216
chr5	127055229	127055230
chr5	127336951	127336952
chr5	127336953	127336954
chr5	128164873	128164874
chr5	129456177	129456178
chr5	129529280	129529281
chr5	131692114	131692115
chr5	131857994	131857995
chr5	132343235	132343236
chr5	132441780	132441781
chr5	133580663	133580664
chr5	136496303	136496304
chr5	136496304	136496305
chr5	137019453	137019454
chr5	137248481	137248482
chr5	137360504	137360505
chr5	137672374	137672375
chr5	137914209	137914210
chr5	137929889	137929890
chr5	138086046	138086047
chr5	138207747	138207748
chr5	138478995	138478996
chr5	138478996	138478997
chr5	138478998	138478999
chr5	138479000	138479001
chr5	138479006	138479007
chr5	138479008	138479009
chr5	138655547	138655548
chr5	140379945	140379946
chr5	141181714	141181715
chr5	141394212	141394213
chr5	141401627	141401628
chr5	141522502	141522503
chr5	141637573	141637574
chr5	141666070	141666071
chr5	141674464	141674465
chr5	143166889	143166890
chr5	143333949	143333950
chr5	143352961	143352962
chr5	143945947	143945948
chr5	144137611	144137612
chr5	144752511	144752512
chr5	144752525	144752526
chr5	144752527	144752528
chr5	144752528	144752529
chr5	145196762	145196763
chr5	145308760	145308761
chr5	145444343	145444344
chr5	145553995	145553996
chr5	145554066	145554067
chr5	146046889	146046890
chr5	146046890	146046891
chr5	148491605	148491606
chr5	148782247	148782248
chr5	148922198	148922199
chr5	149030267	149030268
chr5	149030270	149030271
chr5	149030273	149030274
chr5	149030274	149030275
chr5	149030278	149030279
chr5	149030287	149030288
chr5	149030288	149030289
chr5	149030290	149030291
chr5	149030291	149030292
chr5	149030292	149030293
chr5	149030299	149030300
chr5	149031107	149031108
chr5	149031112	149031113
chr5	149599128	149599129
chr5	149839595	149839596
chr5	150014413	150014414
chr5	150014422	150014423
chr5	150192435	150192436
chr5	151106779	151106780
chr5	151740938	151740939
chr5	151763539	151763540
chr5	152529014	152529015
chr5	152630845	152630846
chr5	153125148	153125149
chr5	153592526	153592527
chr5	154005995	154005996
chr5	155801671	155801672
chr5	155850410	155850411
chr5	155850435	155850436
chr5	156387415	156387416
chr5	156867323	156867324
chr5	157432683	157432684
chr5	157653207	157653208
chr5	158842270	158842271
chr5	158842282	158842283
chr5	158842291	158842292
chr5	159901448	159901449
chr5	160064046	160064047
chr5	160768968	160768969
chr5	160812951	160812952
chr5	161364203	161364204
chr5	161370126	161370127
chr5	161819654	161819655
chr5	162209033	162209034
chr5	162507125	162507126
chr5	162558597	162558598
chr5	163401506	163401507
chr5	164452898	164452899
chr5	164452899	164452900
chr5	164598600	164598601
chr5	164726929	164726930
chr5	164765687	164765688
chr5	165018721	165018722
chr5	165639760	165639761
chr5	165688908	165688909
chr5	165881998	165881999
chr5	166110161	166110162
chr5	166383876	166383877
chr5	166858955	166858956
chr5	166858965	166858966
chr5	167264071	167264072
chr5	167575924	167575925
chr5	167842803	167842804
chr5	167916816	167916817
chr5	169231500	169231501
chr5	169577033	169577034
chr5	170704632	170704633
chr5	170989658	170989659
chr5	170989660	170989661
chr5	171394858	171394859
chr5	172059124	172059125
chr5	172090522	172090523
chr5	172544395	172544396
chr5	172610583	172610584
chr5	173332015	173332016
chr5	173556627	173556628
chr5	173780616	173780617
chr5	173948779	173948780
chr5	173985840	173985841
chr5	174015413	174015414
chr5	174015417	174015418
chr5	174155969	174155970
chr5	174278729	174278730
chr5	174278731	174278732
chr5	174612437	174612438
chr5	174795114	174795115
chr5	174951120	174951121
chr5	175350317	175350318
chr5	175439822	175439823
chr5	175481875	175481876
chr5	175495917	175495918
chr5	176511652	176511653
chr5	176511654	176511655
chr5	176511656	176511657
chr5	176749357	176749358
chr5	177007882	177007883
chr5	177429193	177429194
chr5	177508668	177508669
chr5	177522390	177522391
chr5	177678909	177678910
chr5	177721428	177721429
chr5	178383670	178383671
chr5	178383674	178383675
chr5	178704319	178704320
chr5	178824491	178824492
chr5	179111918	179111919
chr5	179217041	179217042
chr5	179568719	179568720
chr5	179958519	179958520
chr5	180085445	180085446
chr5	180085460	180085461
chr5	180518633	180518634
chr5	180518634	180518635
chr5	180518662	180518663
chr5	180566919	180566920
chr6	309706	309707
chr6	469151	469152
chr6	507130	507131
chr6	615170	615171
chr6	745666	745667
chr6	834402	834403
chr6	834410	834411
chr6	1034555	1034556
chr6	1205976	1205977
chr6	1652946	1652947
chr6	1652948	1652949
chr6	1652950	1652951
chr6	1655729	1655730
chr6	1658103	1658104
chr6	1747708	1747709
chr6	1877877	1877878
chr6	1999553	1999554
chr6	2577063	2577064
chr6	2686314	2686315
chr6	2686319	2686320
chr6	2718412	2718413
chr6	2861510	2861511
chr6	2940827	2940828
chr6	2940837	2940838
chr6	2997107	2997108
chr6	2997115	2997116
chr6	3222476	3222477
chr6	3222507	3222508
chr6	3222509	3222510
chr6	3222518	3222519
chr6	3627297	3627298
chr6	3627307	3627308
chr6	3635215	3635216
chr6	3635225	3635226
chr6	3635229	3635230
chr6	3635238	3635239
chr6	3635327	3635328
chr6	3718503	3718504
chr6	4962232	4962233
chr6	4962236	4962237
chr6	6742693	6742694
chr6	6916663	6916664
chr6	8263411	8263412
chr6	8358283	8358284
chr6	8403553	8403554
chr6	8799834	8799835
chr6	8816927	8816928
chr6	8816945	8816946
chr6	8853921	8853922
chr6	8853923	8853924
chr6	8853925	8853926
chr6	8853927	8853928
chr6	8853929	8853930
chr6	9013312	9013313
chr6	9179925	9179926
chr6	9180012	9180013
chr6	9180016	9180017
chr6	9384708	9384709
chr6	9795488	9795489
chr6	9824306	9824307
chr6	10045608	10045609
chr6	10048079	10048080
chr6	10112218	10112219
chr6	10580054	10580055
chr6	10891837	10891838
chr6	11491901	11491902
chr6	11491926	11491927
chr6	11855419	11855420
chr6	12002770	12002771
chr6	12168629	12168630
chr6	12287940	12287941
chr6	12287946	12287947
chr6	12287948	12287949
chr6	13274136	13274137
chr6	13409378	13409379
chr6	13409400	13409401
chr6	13477443	13477444
chr6	14031538	14031539
chr6	14031542	14031543
chr6	14031544	14031545
chr6	14409468	14409469
chr6	15125554	15125555
chr6	15239208	15239209
chr6	15477732	15477733
chr6	15659784	15659785
chr6	16928186	16928187
chr6	17440836	17440837
chr6	17496259	17496260
chr6	17524305	17524306
chr6	17524307	17524308
chr6	17580353	17580354
chr6	17587251	17587252
chr6	17702062	17702063
chr6	18285942	18285943
chr6	18478679	18478680
chr6	18848079	18848080
chr6	18848283	18848284
chr6	18848298	18848299
chr6	18953341	18953342
chr6	19113433	19113434
chr6	19345232	19345233
chr6	19345253	19345254
chr6	19637287	19637288
chr6	19945774	19945775
chr6	20369173	20369174
chr6	20902579	20902580
chr6	21242547	21242548
chr6	21276101	21276102
chr6	21456653	21456654
chr6	21700493	21700494
chr6	22163189	22163190
chr6	22163197	22163198
chr6	22163198	22163199
chr6	22886112	22886113
chr6	22886114	22886115
chr6	22893686	22893687
chr6	23623664	23623665
chr6	23623667	23623668
chr6	23623699	23623700
chr6	23802397	23802398
chr6	24054204	24054205
chr6	24056779	24056780
chr6	24281713	24281714
chr6	24418177	24418178
chr6	24506470	24506471
chr6	24527187	24527188
chr6	24648886	24648887
chr6	24846526	24846527
chr6	25167004	25167005
chr6	26379535	26379536
chr6	26649904	26649905
chr6	26649906	26649907
chr6	26649908	26649909
chr6	26649913	26649914
chr6	26649916	26649917
chr6	26678354	26678355
chr6	26888346	26888347
chr6	26909104	26909105
chr6	28022471	28022472
chr6	28023340	28023341
chr6	28229595	28229596
chr6	28611660	28611661
chr6	28696373	28696374
chr6	28717148	28717149
chr6	28766384	28766385
chr6	28766385	28766386
chr6	28766386	28766387
chr6	28766411	28766412
chr6	28766412	28766413
chr6	28766413	28766414
chr6	28766414	28766415
chr6	28766415	28766416
chr6	28768112	28768113
chr6	29583382	29583383
chr6	29643871	29643872
chr6	29647681	29647682
chr6	29721838	29721839
chr6	29842227	29842228
chr6	29893623	29893624
chr6	29895627	29895628
chr6	29895696	29895697
chr6	29895699	29895700
chr6	29895830	29895831
chr6	29895832	29895833
chr6	29897407	29897408
chr6	29921496	29921497
